id,zipcode,lat,long,price,price_median,grade,condition,status
2599001010,98092,47.2923,-122.19,196000.0,309780.0,7,4,buy
1683500180,98092,47.317,-122.196,234000.0,309780.0,7,4,buy
1041440360,98092,47.3252,-122.167,299999.0,309780.0,8,3,buy
2377000040,98092,47.3199,-122.1,288000.0,309780.0,7,4,buy
7968460240,98092,47.3126,-122.129,257000.0,309780.0,7,4,buy
1843200350,98092,47.2857,-122.189,150000.0,309780.0,7,4,buy
7137950350,98092,47.3266,-122.175,289950.0,309780.0,8,3,buy
4136950180,98092,47.2621,-122.221,262000.0,309780.0,8,3,buy
2599001500,98092,47.2931,-122.188,235000.0,309780.0,7,4,buy
7137910360,98092,47.3175,-122.17,200000.0,309780.0,7,3,buy
2111000580,98092,47.3344,-122.174,299900.0,309780.0,7,3,buy
7950700120,98092,47.3231,-122.103,279000.0,309780.0,7,3,buy
4137020910,98092,47.2602,-122.219,297300.0,309780.0,8,3,buy
3668000830,98092,47.2769,-122.145,229950.0,309780.0,7,4,buy
4137070030,98092,47.2642,-122.213,272000.0,309780.0,8,3,buy
7968460270,98092,47.3128,-122.13,259500.0,309780.0,7,3,buy
4137040060,98092,47.2576,-122.214,265500.0,309780.0,8,3,buy
8594400060,98092,47.3025,-122.067,285000.0,309780.0,7,3,buy
1592080060,98092,47.3263,-122.189,262000.0,309780.0,7,3,buy
806800400,98092,47.3357,-122.171,275000.0,309780.0,7,3,buy
1683500140,98092,47.3164,-122.196,225000.0,309780.0,7,4,buy
1682500240,98092,47.3132,-122.182,285000.0,309780.0,8,3,buy
1682000350,98092,47.3123,-122.186,148226.0,309780.0,7,4,buy
7749500160,98092,47.2966,-122.19,220000.0,309780.0,7,5,buy
2111010890,98092,47.3364,-122.169,300000.0,309780.0,7,3,buy
4137070830,98092,47.2617,-122.21,269100.0,309780.0,8,3,buy
7137910140,98092,47.3186,-122.171,240000.0,309780.0,7,3,buy
3668000810,98092,47.2766,-122.146,218500.0,309780.0,7,4,buy
1313500070,98092,47.2761,-122.152,249000.0,309780.0,7,4,buy
8856004327,98001,47.2734,-122.251,248000.0,260000.0,7,3,buy
9512501450,98052,47.6706,-122.151,555000.0,615000.0,7,3,buy
8045000180,98052,47.6697,-122.162,585888.0,615000.0,7,4,buy
4443800375,98117,47.684,-122.393,400000.0,544000.0,7,3,buy
7518507685,98117,47.679,-122.386,400000.0,544000.0,7,4,buy
1865400075,98117,47.6983,-122.367,320000.0,544000.0,7,3,buy
2856101290,98117,47.6788,-122.388,425000.0,544000.0,8,3,buy
3052700464,98117,47.678,-122.375,475000.0,544000.0,8,3,buy
6021503706,98117,47.6844,-122.387,329900.0,544000.0,8,3,buy
9376301112,98117,47.6903,-122.37,457000.0,544000.0,8,3,buy
7515000143,98117,47.6925,-122.375,399950.0,544000.0,8,3,buy
6824100014,98117,47.6998,-122.367,437000.0,544000.0,8,3,buy
9165100375,98117,47.6819,-122.393,510000.0,544000.0,7,4,buy
3052700472,98117,47.6781,-122.374,499000.0,544000.0,8,3,buy
9376301111,98117,47.6904,-122.37,457000.0,544000.0,8,3,buy
946000295,98117,47.6908,-122.365,469000.0,544000.0,7,3,buy
6021503708,98117,47.6844,-122.387,334900.0,544000.0,8,3,buy
2767600686,98117,47.6754,-122.375,487000.0,544000.0,8,3,buy
6824100029,98117,47.6998,-122.367,474950.0,544000.0,8,3,buy
3052700419,98117,47.6786,-122.375,468500.0,544000.0,8,3,buy
6824100007,98117,47.7,-122.367,427005.0,544000.0,8,3,buy
3052700213,98117,47.6783,-122.376,461100.0,544000.0,8,3,buy
6021503698,98117,47.6842,-122.387,305000.0,544000.0,8,3,buy
7519001068,98117,47.6865,-122.363,460000.0,544000.0,8,3,buy
2776600082,98117,47.6922,-122.375,407500.0,544000.0,8,3,buy
4443800705,98117,47.6862,-122.392,465000.0,544000.0,7,3,buy
4443800940,98117,47.687,-122.391,485000.0,544000.0,7,5,buy
7518503220,98117,47.6808,-122.38,520000.0,544000.0,8,3,buy
2922703260,98117,47.6849,-122.367,469000.0,544000.0,7,3,buy
4305700086,98117,47.6866,-122.372,450500.0,544000.0,7,3,buy
2922701175,98117,47.6881,-122.367,535000.0,544000.0,7,3,buy
2767600150,98117,47.6758,-122.386,477000.0,544000.0,8,3,buy
7518505375,98117,47.6761,-122.384,399900.0,544000.0,7,3,buy
1862400522,98117,47.6955,-122.376,449000.0,544000.0,8,3,buy
7589200165,98117,47.6892,-122.375,515000.0,544000.0,7,4,buy
4447300165,98117,47.6896,-122.396,415000.0,544000.0,7,3,buy
2856101105,98117,47.6772,-122.393,488000.0,544000.0,7,3,buy
9376301110,98117,47.6904,-122.37,518000.0,544000.0,8,3,buy
1862400528,98117,47.6955,-122.376,350500.0,544000.0,8,3,buy
472000015,98117,47.6865,-122.399,490000.0,544000.0,8,4,buy
4443801340,98117,47.6848,-122.391,480000.0,544000.0,7,4,buy
2922701085,98117,47.6887,-122.368,543000.0,544000.0,7,5,buy
4443800785,98117,47.6855,-122.391,481000.0,544000.0,7,4,buy
1205000215,98117,47.6836,-122.397,455000.0,544000.0,7,3,buy
2705600067,98117,47.6987,-122.365,539950.0,544000.0,8,3,buy
4449800063,98117,47.6892,-122.393,435000.0,544000.0,7,5,buy
3693901720,98117,47.6771,-122.397,535000.0,544000.0,7,4,buy
1646502055,98117,47.6853,-122.359,530100.0,544000.0,7,3,buy
3501100280,98117,47.6926,-122.365,460000.0,544000.0,7,3,buy
6021503707,98117,47.6844,-122.387,352500.0,544000.0,8,3,buy
6021503705,98117,47.6844,-122.387,329000.0,544000.0,8,3,buy
2538410140,98058,47.4324,-122.145,330000.0,335000.0,7,3,buy
2473251170,98058,47.4549,-122.155,302000.0,335000.0,7,3,buy
908000260,98058,47.4334,-122.148,272000.0,335000.0,7,3,buy
8645540320,98058,47.4643,-122.171,307000.0,335000.0,7,3,buy
2473381090,98058,47.4568,-122.169,270000.0,335000.0,7,4,buy
7461420060,98058,47.4257,-122.146,265000.0,335000.0,7,3,buy
2333230270,98058,47.4445,-122.17,328000.0,335000.0,7,3,buy
2221000070,98058,47.4288,-122.153,280000.0,335000.0,7,3,buy
4406000560,98058,47.4278,-122.152,278500.0,335000.0,7,3,buy
984220370,98058,47.4332,-122.167,279000.0,335000.0,7,3,buy
2473250850,98058,47.4562,-122.158,318500.0,335000.0,7,5,buy
2817800100,98058,47.4286,-122.179,328950.0,335000.0,7,5,buy
2221000100,98058,47.429,-122.154,310000.0,335000.0,7,4,buy
2473100090,98058,47.4503,-122.157,270000.0,335000.0,7,3,buy
2473372250,98058,47.4514,-122.134,312500.0,335000.0,8,4,buy
2473101140,98058,47.4473,-122.159,314950.0,335000.0,7,4,buy
2473410740,98058,47.4457,-122.128,315000.0,335000.0,8,3,buy
3223069019,98058,47.4303,-122.067,299950.0,335000.0,7,3,buy
5104450690,98058,47.4612,-122.147,320000.0,335000.0,8,4,buy
1423600300,98058,47.4553,-122.174,249950.0,335000.0,7,5,buy
2823059055,98058,47.4454,-122.185,199000.0,335000.0,7,3,buy
1865400076,98117,47.6983,-122.367,324000.0,544000.0,7,3,buy
2473480520,98058,47.4464,-122.123,327500.0,335000.0,8,3,buy
984220240,98058,47.4339,-122.167,299000.0,335000.0,7,3,buy
3052700432,98117,47.6785,-122.375,490000.0,544000.0,8,3,buy
2767600688,98117,47.6756,-122.375,414500.0,544000.0,8,3,buy
7955080270,98058,47.4276,-122.157,322500.0,335000.0,7,3,buy
6197800045,98058,47.4375,-122.184,290000.0,335000.0,7,3,buy
1432900240,98058,47.4563,-122.171,205000.0,335000.0,7,4,buy
8960000030,98058,47.4479,-122.176,215000.0,335000.0,7,4,buy
1328320800,98058,47.4441,-122.125,305000.0,335000.0,8,3,buy
2460700700,98058,47.4612,-122.169,252350.0,335000.0,7,3,buy
2473251090,98058,47.4556,-122.157,269900.0,335000.0,7,4,buy
8645500160,98058,47.4676,-122.184,180500.0,335000.0,7,3,buy
2473420140,98058,47.4518,-122.16,315000.0,335000.0,7,4,buy
2473400340,98058,47.4525,-122.162,320000.0,335000.0,7,5,buy
2460700260,98058,47.4614,-122.168,300000.0,335000.0,7,4,buy
1431700370,98058,47.4599,-122.172,290000.0,335000.0,7,5,buy
984000710,98058,47.4312,-122.171,270000.0,335000.0,7,3,buy
9558020890,98058,47.4491,-122.12,334950.0,335000.0,8,3,buy
2473400570,98058,47.4528,-122.163,317000.0,335000.0,7,5,buy
5113200310,98058,47.4579,-122.09,270000.0,335000.0,7,4,buy
1402600570,98058,47.4394,-122.14,320000.0,335000.0,8,3,buy
2473251180,98058,47.4551,-122.154,255000.0,335000.0,7,4,buy
2473360060,98058,47.4478,-122.161,263500.0,335000.0,7,3,buy
9268200380,98117,47.6959,-122.365,505000.0,544000.0,7,3,buy
7588700007,98117,47.687,-122.378,457000.0,544000.0,7,4,buy
6132600221,98117,47.701,-122.39,367000.0,544000.0,7,3,buy
1623800300,98117,47.6823,-122.365,499000.0,544000.0,7,3,buy
6021503451,98117,47.684,-122.388,443600.0,544000.0,8,3,buy
9268200315,98117,47.6964,-122.365,456000.0,544000.0,7,5,buy
5309101395,98117,47.6772,-122.369,415000.0,544000.0,7,3,buy
6021503885,98117,47.6848,-122.386,427550.0,544000.0,7,3,buy
7518500301,98117,47.6779,-122.377,490000.0,544000.0,7,3,buy
534000195,98117,47.6982,-122.362,510000.0,544000.0,8,3,buy
2877100985,98117,47.6762,-122.36,490000.0,544000.0,8,3,buy
7518501140,98117,47.6821,-122.378,300000.0,544000.0,7,3,buy
5309100515,98117,47.6795,-122.371,537000.0,544000.0,7,4,buy
2267000458,98117,47.6909,-122.395,497000.0,544000.0,8,3,buy
5200100115,98117,47.6774,-122.372,540000.0,544000.0,7,4,buy
2028701165,98117,47.6764,-122.366,430000.0,544000.0,7,5,buy
2705600069,98117,47.6987,-122.366,514950.0,544000.0,8,3,buy
1232001070,98117,47.6862,-122.378,485000.0,544000.0,7,4,buy
9164100125,98117,47.6824,-122.389,533000.0,544000.0,7,3,buy
4442800012,98117,47.6903,-122.394,465000.0,544000.0,8,3,buy
1232002015,98117,47.6847,-122.381,466500.0,544000.0,7,3,buy
1862400226,98117,47.697,-122.37,505000.0,544000.0,7,3,buy
2921700060,98117,47.6897,-122.374,535000.0,544000.0,7,3,buy
7518505070,98117,47.6769,-122.383,402000.0,544000.0,7,5,buy
2821100125,98117,47.6949,-122.396,524000.0,544000.0,8,3,buy
9268200348,98117,47.6969,-122.366,439000.0,544000.0,7,3,buy
7818700410,98117,47.6913,-122.366,481500.0,544000.0,7,3,buy
546000820,98117,47.687,-122.381,415000.0,544000.0,7,3,buy
4443800415,98117,47.6848,-122.392,475000.0,544000.0,7,3,buy
3501600185,98117,47.693,-122.361,335000.0,544000.0,7,3,buy
7519000585,98117,47.685,-122.363,520000.0,544000.0,7,3,buy
458000235,98117,47.6886,-122.375,525000.0,544000.0,7,4,buy
546000020,98117,47.6901,-122.382,487000.0,544000.0,7,3,buy
7518502945,98117,47.6831,-122.381,524950.0,544000.0,7,3,buy
461004095,98117,47.681,-122.372,514000.0,544000.0,7,3,buy
4172100050,98117,47.6807,-122.366,524950.0,544000.0,7,4,buy
5522600205,98117,47.7013,-122.369,500000.0,544000.0,7,3,buy
1623800440,98117,47.682,-122.365,499922.0,544000.0,7,4,buy
8132700190,98117,47.6876,-122.395,430000.0,544000.0,7,3,buy
6824100005,98117,47.6998,-122.366,408000.0,544000.0,8,3,buy
4443800130,98117,47.6875,-122.392,320000.0,544000.0,7,3,buy
6021503656,98117,47.6835,-122.387,375000.0,544000.0,8,3,buy
225039145,98117,47.6865,-122.397,285000.0,544000.0,7,3,buy
9268200440,98117,47.6944,-122.366,400000.0,544000.0,7,3,buy
1862400479,98117,47.6954,-122.375,350000.0,544000.0,8,3,buy
2872100245,98117,47.6828,-122.395,465000.0,544000.0,7,3,buy
2705600068,98117,47.6987,-122.365,539950.0,544000.0,8,3,buy
4443801495,98117,47.6848,-122.389,470000.0,544000.0,7,4,buy
4443800960,98117,47.6871,-122.391,520000.0,544000.0,7,5,buy
7518503490,98117,47.6793,-122.38,495000.0,544000.0,7,3,buy
2267000486,98117,47.6932,-122.395,495000.0,544000.0,7,3,buy
458000065,98117,47.6885,-122.376,542000.0,544000.0,7,4,buy
4443801285,98117,47.6837,-122.391,466950.0,544000.0,7,3,buy
9165100330,98117,47.6829,-122.393,425000.0,544000.0,7,3,buy
7518507330,98117,47.6765,-122.386,535610.0,544000.0,7,5,buy
6021501320,98117,47.6875,-122.387,450000.0,544000.0,7,3,buy
225039029,98117,47.6818,-122.388,525000.0,544000.0,7,4,buy
1232000915,98117,47.6852,-122.378,481450.0,544000.0,7,3,buy
1254201106,98117,47.6796,-122.393,524500.0,544000.0,8,4,buy
2922700155,98117,47.6902,-122.368,530000.0,544000.0,7,4,buy
452001475,98117,47.6758,-122.369,477000.0,544000.0,7,4,buy
3300701285,98117,47.6916,-122.379,452000.0,544000.0,7,3,buy
7518505910,98117,47.6805,-122.384,528000.0,544000.0,7,4,buy
7518505610,98117,47.6779,-122.384,471000.0,544000.0,7,4,buy
1862400471,98117,47.6957,-122.375,392500.0,544000.0,8,3,buy
2922701305,98117,47.6876,-122.366,470000.0,544000.0,7,4,buy
461005435,98117,47.6805,-122.366,519000.0,544000.0,7,4,buy
3300701365,98117,47.6913,-122.381,510250.0,544000.0,7,3,buy
1232000950,98117,47.6857,-122.378,532000.0,544000.0,7,3,buy
9268200285,98117,47.6977,-122.365,370000.0,544000.0,7,3,buy
9268200050,98117,47.6964,-122.362,449950.0,544000.0,7,3,buy
461002890,98117,47.6808,-122.376,499000.0,544000.0,7,4,buy
2267000453,98117,47.6907,-122.395,415000.0,544000.0,8,3,buy
9144100035,98117,47.6993,-122.376,350000.0,544000.0,7,3,buy
4442800166,98117,47.6904,-122.395,510000.0,544000.0,8,3,buy
1232001040,98117,47.6867,-122.378,435000.0,544000.0,7,3,buy
2877101821,98117,47.6775,-122.363,500000.0,544000.0,7,3,buy
6021503655,98117,47.6836,-122.387,375000.0,544000.0,8,3,buy
9144100126,98117,47.7011,-122.375,489900.0,544000.0,7,4,buy
4172100200,98117,47.681,-122.364,470000.0,544000.0,7,3,buy
1232001480,98117,47.684,-122.378,445000.0,544000.0,7,4,buy
2922701420,98117,47.6867,-122.369,490000.0,544000.0,7,3,buy
2877102180,98117,47.6781,-122.363,505000.0,544000.0,7,4,buy
7589700106,98117,47.6871,-122.373,460000.0,544000.0,8,4,buy
4442800162,98117,47.6904,-122.395,527700.0,544000.0,8,3,buy
2776600002,98117,47.6924,-122.372,520000.0,544000.0,7,3,buy
2880100240,98117,47.6789,-122.365,439950.0,544000.0,7,5,buy
2914700310,98117,47.6988,-122.358,398000.0,544000.0,7,4,buy
4449800681,98117,47.6893,-122.388,450000.0,544000.0,8,4,buy
125039025,98117,47.6817,-122.36,530000.0,544000.0,7,3,buy
9144100158,98117,47.7,-122.375,445000.0,544000.0,7,4,buy
9164100040,98117,47.6823,-122.388,390000.0,544000.0,7,4,buy
3727800065,98117,47.6833,-122.395,425000.0,544000.0,7,4,buy
3566800040,98117,47.6911,-122.392,490000.0,544000.0,7,3,buy
2922703150,98117,47.6834,-122.366,413252.0,544000.0,7,3,buy
7518503685,98117,47.6765,-122.381,402000.0,544000.0,7,5,buy
8645501091,98058,47.4658,-122.184,259950.0,335000.0,7,3,buy
3052700855,98117,47.679,-122.373,470000.0,544000.0,7,4,buy
2473410690,98058,47.4464,-122.129,324000.0,335000.0,8,3,buy
8856890020,98058,47.4631,-122.126,265000.0,335000.0,8,3,buy
2473371570,98058,47.4503,-122.131,313500.0,335000.0,8,3,buy
984200690,98058,47.4341,-122.169,299000.0,335000.0,7,4,buy
4406000620,98058,47.4292,-122.152,231750.0,335000.0,7,3,buy
984100450,98058,47.4346,-122.171,295000.0,335000.0,7,4,buy
2472950120,98058,47.4273,-122.147,272500.0,335000.0,7,4,buy
7955080300,98058,47.4267,-122.157,269950.0,335000.0,7,3,buy
2473420100,98058,47.452,-122.159,279950.0,335000.0,7,3,buy
1431700210,98058,47.4607,-122.171,305000.0,335000.0,7,3,buy
2473400110,98058,47.454,-122.164,315500.0,335000.0,7,3,buy
1328300820,98058,47.4442,-122.129,329000.0,335000.0,8,4,buy
741500010,98058,47.438,-122.179,295000.0,335000.0,7,3,buy
9262800171,98001,47.3117,-122.27,252000.0,260000.0,7,4,buy
3353401710,98001,47.2613,-122.255,227950.0,260000.0,7,5,buy
8159610030,98001,47.3417,-122.271,196000.0,260000.0,7,3,buy
7967200060,98001,47.3575,-122.28,243000.0,260000.0,7,4,buy
8159610060,98001,47.3415,-122.272,233000.0,260000.0,7,3,buy
3329530200,98001,47.3315,-122.263,205000.0,260000.0,7,3,buy
5462100240,98001,47.3461,-122.272,196500.0,260000.0,7,3,buy
3751600030,98001,47.2997,-122.269,100000.0,260000.0,7,3,buy
1311100520,98001,47.3386,-122.288,250000.0,260000.0,7,3,buy
3353400435,98001,47.2639,-122.252,230000.0,260000.0,7,3,buy
3356404330,98001,47.2845,-122.25,206000.0,260000.0,7,3,buy
984220330,98058,47.4333,-122.168,325000.0,335000.0,7,4,buy
2473100450,98058,47.4465,-122.156,330000.0,335000.0,7,3,buy
1328320280,98058,47.4445,-122.123,323000.0,335000.0,8,4,buy
1423900080,98058,47.4558,-122.177,260000.0,335000.0,7,4,buy
8960200280,98058,47.4249,-122.178,249500.0,335000.0,7,4,buy
1431700280,98058,47.4602,-122.171,310000.0,335000.0,7,5,buy
5112800190,98058,47.4502,-122.089,249000.0,335000.0,7,4,buy
984210170,98058,47.4368,-122.165,256500.0,335000.0,7,4,buy
4406000050,98058,47.4297,-122.152,225000.0,335000.0,7,4,buy
1432700420,98058,47.4511,-122.173,250000.0,335000.0,7,4,buy
1423910670,98058,47.4558,-122.171,305000.0,335000.0,7,4,buy
2473480210,98058,47.4482,-122.125,306000.0,335000.0,8,3,buy
2473250280,98058,47.4576,-122.16,265000.0,335000.0,7,3,buy
5126900321,98058,47.4753,-122.172,295000.0,335000.0,7,3,buy
2473100635,98058,47.449,-122.155,297950.0,335000.0,7,3,buy
1423910130,98058,47.4528,-122.172,220000.0,335000.0,7,4,buy
984210220,98058,47.4359,-122.165,271500.0,335000.0,7,3,buy
984000410,98058,47.4342,-122.17,225000.0,335000.0,7,4,buy
5112800210,98058,47.4509,-122.088,255950.0,335000.0,7,5,buy
1423900220,98058,47.4555,-122.177,252000.0,335000.0,7,4,buy
322059161,98058,47.426,-122.154,287000.0,335000.0,7,3,buy
4475000180,98058,47.4286,-122.185,325000.0,335000.0,8,3,buy
2223059099,98058,47.468,-122.163,284000.0,335000.0,7,4,buy
1328330780,98058,47.4405,-122.134,329950.0,335000.0,7,3,buy
3874000240,98001,47.345,-122.283,210000.0,260000.0,7,3,buy
5413200140,98001,47.3334,-122.289,213550.0,260000.0,7,3,buy
4012800050,98001,47.3171,-122.279,175000.0,260000.0,7,4,buy
3329530480,98001,47.3321,-122.261,241000.0,260000.0,7,3,buy
7967200290,98001,47.3553,-122.28,190000.0,260000.0,7,3,buy
6143600580,98001,47.3075,-122.284,184000.0,260000.0,7,4,buy
8856004328,98001,47.2736,-122.251,255000.0,260000.0,7,3,buy
4031700210,98001,47.2925,-122.284,220000.0,260000.0,7,4,buy
1311400120,98001,47.3413,-122.28,160000.0,260000.0,7,4,buy
3750605620,98001,47.2598,-122.281,225000.0,260000.0,7,4,buy
2214800110,98001,47.3382,-122.257,259900.0,260000.0,7,3,buy
321049090,98001,47.3424,-122.289,254000.0,260000.0,7,5,buy
2616700450,98001,47.3304,-122.277,248000.0,260000.0,7,3,buy
3750603940,98001,47.2633,-122.281,240000.0,260000.0,7,5,buy
2048000330,98001,47.3314,-122.29,214000.0,260000.0,7,3,buy
5556800150,98001,47.3406,-122.284,204700.0,260000.0,7,3,buy
302000375,98001,47.3206,-122.269,250000.0,260000.0,7,4,buy
9543000945,98001,47.2734,-122.248,182500.0,260000.0,7,3,buy
5647900120,98001,47.3261,-122.26,250600.0,260000.0,7,3,buy
4031000260,98001,47.2956,-122.285,200000.0,260000.0,7,3,buy
7982600030,98001,47.268,-122.245,219000.0,260000.0,7,3,buy
3750603471,98001,47.2653,-122.285,239950.0,260000.0,7,4,buy
3751600025,98001,47.3003,-122.27,139000.0,260000.0,7,3,buy
7967600069,98001,47.3496,-122.289,185000.0,260000.0,7,3,buy
2214800630,98001,47.3393,-122.259,239950.0,260000.0,7,4,buy
6181400470,98001,47.3041,-122.28,215000.0,260000.0,7,3,buy
5556800260,98001,47.3417,-122.283,230000.0,260000.0,7,4,buy
7696600240,98001,47.3323,-122.276,165000.0,260000.0,7,3,buy
1687000200,98001,47.2872,-122.283,259000.0,260000.0,8,3,buy
2366800055,98001,47.2671,-122.236,225000.0,260000.0,7,3,buy
3750605349,98001,47.2622,-122.282,210500.0,260000.0,7,5,buy
3356407665,98001,47.28,-122.257,180000.0,260000.0,7,3,buy
2721049059,98001,47.2718,-122.291,225000.0,260000.0,7,4,buy
5647900930,98001,47.3278,-122.262,195000.0,260000.0,7,3,buy
7585000110,98001,47.2956,-122.272,201700.0,260000.0,7,4,buy
6085000130,98001,47.3112,-122.265,230000.0,260000.0,7,4,buy
5515600088,98001,47.3186,-122.289,194820.0,260000.0,7,3,buy
304100090,98001,47.3378,-122.262,215000.0,260000.0,7,3,buy
3751603173,98001,47.2816,-122.269,212500.0,260000.0,7,4,buy
1311300100,98001,47.3414,-122.286,221000.0,260000.0,7,3,buy
1312200080,98001,47.3427,-122.281,224000.0,260000.0,7,4,buy
7237590010,98001,47.3516,-122.292,214100.0,260000.0,7,3,buy
1311500020,98001,47.3385,-122.282,198000.0,260000.0,7,4,buy
5556900080,98001,47.3405,-122.288,169000.0,260000.0,7,3,buy
4031000290,98001,47.2949,-122.285,195000.0,260000.0,7,3,buy
3329520170,98001,47.3333,-122.266,250000.0,260000.0,7,3,buy
1311000600,98001,47.3426,-122.285,250000.0,260000.0,7,5,buy
5104450440,98058,47.4619,-122.153,252500.0,335000.0,8,3,buy
984000130,98058,47.4315,-122.169,325000.0,335000.0,7,4,buy
2597670470,98058,47.4252,-122.163,330000.0,335000.0,8,4,buy
2223059052,98058,47.4692,-122.162,231000.0,335000.0,7,3,buy
6752300120,98058,47.4261,-122.144,258900.0,335000.0,7,4,buy
1328300180,98058,47.4424,-122.126,323000.0,335000.0,8,3,buy
984210850,98058,47.4366,-122.171,279950.0,335000.0,7,3,buy
2473411130,98058,47.4478,-122.128,333000.0,335000.0,8,3,buy
1432900150,98058,47.4567,-122.171,320000.0,335000.0,7,5,buy
8645510230,98058,47.4653,-122.176,332000.0,335000.0,7,3,buy
4010800110,98058,47.4365,-122.106,305100.0,335000.0,8,4,buy
8645500900,98058,47.464,-122.18,279000.0,335000.0,7,3,buy
1328330430,98058,47.4438,-122.134,299000.0,335000.0,7,4,buy
1423800210,98058,47.455,-122.182,230000.0,335000.0,7,3,buy
1328300040,98058,47.4414,-122.129,317500.0,335000.0,8,3,buy
2473411240,98058,47.4483,-122.13,329950.0,335000.0,8,3,buy
984100340,98058,47.4351,-122.173,296000.0,335000.0,7,5,buy
8645500270,98058,47.4669,-122.182,246000.0,335000.0,7,4,buy
7229210060,98058,47.4474,-122.167,299950.0,335000.0,7,4,buy
2333230060,98058,47.4455,-122.169,311000.0,335000.0,7,3,buy
2473100510,98058,47.4469,-122.155,275000.0,335000.0,7,4,buy
2473420070,98058,47.4514,-122.159,291600.0,335000.0,7,3,buy
2473480350,98058,47.4476,-122.124,305000.0,335000.0,8,3,buy
8856890330,98058,47.463,-122.125,300000.0,335000.0,8,5,buy
2473250400,98058,47.4573,-122.158,325000.0,335000.0,7,4,buy
2473381150,98058,47.4574,-122.169,325000.0,335000.0,7,4,buy
1328330290,98058,47.4417,-122.135,328000.0,335000.0,8,4,buy
2473350470,98058,47.4561,-122.148,330000.0,335000.0,8,4,buy
2473101190,98058,47.4483,-122.158,279950.0,335000.0,7,4,buy
8645501330,98058,47.4651,-122.184,255000.0,335000.0,7,4,buy
2459950010,98058,47.434,-122.154,258000.0,335000.0,7,3,buy
1423800380,98058,47.4546,-122.182,309950.0,335000.0,7,4,buy
2473370050,98058,47.4507,-122.139,327500.0,335000.0,8,3,buy
2473400290,98058,47.4521,-122.161,285000.0,335000.0,7,3,buy
3423059109,98058,47.4414,-122.154,272000.0,335000.0,7,3,buy
2473480780,98058,47.4457,-122.123,320000.0,335000.0,8,3,buy
984100010,98058,47.4349,-122.17,300000.0,335000.0,7,3,buy
2473000130,98058,47.4539,-122.15,300000.0,335000.0,8,3,buy
6843000080,98058,47.4646,-122.184,287000.0,335000.0,7,3,buy
8645530010,98058,47.4655,-122.174,295000.0,335000.0,7,3,buy
2473380010,98058,47.4579,-122.164,265000.0,335000.0,7,4,buy
2473100010,98058,47.4496,-122.155,279000.0,335000.0,7,4,buy
1328330190,98058,47.4417,-122.134,320000.0,335000.0,8,4,buy
6806100420,98058,47.4661,-122.145,299000.0,335000.0,7,3,buy
1328340380,98058,47.4437,-122.137,315000.0,335000.0,7,3,buy
2473420170,98058,47.4513,-122.16,320000.0,335000.0,7,4,buy
1423800080,98058,47.4557,-122.181,225000.0,335000.0,7,4,buy
8645511350,98058,47.4674,-122.178,300000.0,335000.0,7,4,buy
2473460860,98058,47.4457,-122.127,260000.0,335000.0,8,3,buy
2472950350,98058,47.4292,-122.148,312500.0,335000.0,7,3,buy
6806100340,98058,47.4659,-122.144,290000.0,335000.0,7,3,buy
984000450,98058,47.434,-122.171,260000.0,335000.0,7,3,buy
8155000040,98058,47.4235,-122.155,230000.0,335000.0,7,4,buy
2460700650,98058,47.4619,-122.168,280000.0,335000.0,7,4,buy
1328340120,98058,47.4418,-122.136,315000.0,335000.0,7,3,buy
7229100040,98058,47.4495,-122.17,300000.0,335000.0,7,5,buy
5104450720,98058,47.461,-122.148,325000.0,335000.0,8,3,buy
8645500360,98058,47.4672,-122.185,197000.0,335000.0,7,3,buy
984000650,98058,47.4324,-122.171,300000.0,335000.0,7,3,buy
7461420210,98058,47.4265,-122.148,275000.0,335000.0,7,3,buy
2473100330,98058,47.4472,-122.16,252500.0,335000.0,7,3,buy
1423900580,98058,47.4526,-122.176,280000.0,335000.0,7,3,buy
2473001210,98058,47.4551,-122.151,333000.0,335000.0,8,4,buy
1328320760,98058,47.4434,-122.125,327000.0,335000.0,8,3,buy
6806100250,98058,47.4648,-122.144,316500.0,335000.0,7,3,buy
1328340630,98058,47.4431,-122.138,330490.0,335000.0,7,4,buy
1423700680,98058,47.4559,-122.183,190000.0,335000.0,7,5,buy
9378700190,98058,47.4403,-122.126,319000.0,335000.0,8,3,buy
1433100010,98058,47.4586,-122.175,312000.0,335000.0,7,4,buy
1423600020,98058,47.4551,-122.175,267000.0,335000.0,7,3,buy
7937600010,98058,47.4442,-122.081,322000.0,335000.0,7,3,buy
9558010230,98058,47.4513,-122.119,330000.0,335000.0,8,3,buy
2473100790,98058,47.4478,-122.157,255000.0,335000.0,7,4,buy
1402600040,98058,47.4406,-122.139,330000.0,335000.0,8,3,buy
8645540040,98058,47.4658,-122.172,317000.0,335000.0,7,3,buy
2459500070,98058,47.4291,-122.16,278000.0,335000.0,7,3,buy
1328300990,98058,47.4435,-122.128,317000.0,335000.0,8,4,buy
2538410260,98058,47.4325,-122.146,316000.0,335000.0,7,3,buy
1431400070,98058,47.4604,-122.18,215000.0,335000.0,7,3,buy
2473101070,98058,47.4484,-122.158,315000.0,335000.0,7,4,buy
2473381070,98058,47.4572,-122.169,300000.0,335000.0,7,3,buy
2472950160,98058,47.427,-122.147,229950.0,335000.0,7,3,buy
8645500370,98058,47.467,-122.185,260000.0,335000.0,7,4,buy
